,game_id,title,rating,bayes_rating,std,category,mechanic,ratings,year
181,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Once-Per-Game Abilities,45304,2017
182,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Scenario / Mission / Campaign Game,45304,2017
183,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Simultaneous Action Selection,45304,2017
184,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Solo / Solitaire Game,45304,2017
185,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Storytelling,45304,2017
186,174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Variable Player Powers,45304,2017
187,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Action Queue,12633,2020
188,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Action Retrieval,12633,2020
189,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Campaign / Battle Card Driven,12633,2020
190,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Communication Limits,12633,2020
191,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Cooperative Game,12633,2020
192,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Critical Hits and Failures,12633,2020
193,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Deck Construction,12633,2020
194,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Grid Movement,12633,2020
195,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Hand Management,12633,2020
196,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Hexagon Grid,12633,2020
197,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Legacy Game,12633,2020
198,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Line of Sight,12633,2020
199,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Once-Per-Game Abilities,12633,2020
200,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Scenario / Mission / Campaign Game,12633,2020
201,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Simultaneous Action Selection,12633,2020
202,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Solo / Solitaire Game,12633,2020
203,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Variable Player Powers,12633,2020
204,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Action Queue,12633,2020
205,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Action Retrieval,12633,2020
206,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Campaign / Battle Card Driven,12633,2020
207,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Communication Limits,12633,2020
208,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Cooperative Game,12633,2020
209,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Critical Hits and Failures,12633,2020
210,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Deck Construction,12633,2020
211,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Grid Movement,12633,2020
212,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Hand Management,12633,2020
213,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Hexagon Grid,12633,2020
214,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Legacy Game,12633,2020
215,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Line of Sight,12633,2020
216,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Once-Per-Game Abilities,12633,2020
217,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Scenario / Mission / Campaign Game,12633,2020
218,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Simultaneous Action Selection,12633,2020
219,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Solo / Solitaire Game,12633,2020
220,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Variable Player Powers,12633,2020
221,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Action Queue,12633,2020
222,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Action Retrieval,12633,2020
223,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Campaign / Battle Card Driven,12633,2020
224,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Communication Limits,12633,2020
225,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Cooperative Game,12633,2020
226,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Critical Hits and Failures,12633,2020
227,291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Deck Construction,12633,2020
