game_id,title,rating,bayes_rating,std,category,mechanic
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Storytelling
174430,gloomhaven,8.76798,8.53089,1.63005,Fantasy,Variable Player Powers
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Action Queue
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Action Retrieval
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Campaign / Battle Card Driven
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Card Play Conflict Resolution
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Communication Limits
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Cooperative Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Critical Hits and Failures
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Deck Construction
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,"Deck, Bag, and Pool Building"
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Grid Movement
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Hand Management
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Hexagon Grid
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Legacy Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Modular Board
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Once-Per-Game Abilities
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Scenario / Mission / Campaign Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Simultaneous Action Selection
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Solo / Solitaire Game
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Storytelling
174430,gloomhaven,8.76798,8.53089,1.63005,Fighting,Variable Player Powers
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Action Queue
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Action Retrieval
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Campaign / Battle Card Driven
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Card Play Conflict Resolution
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Communication Limits
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Cooperative Game
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Critical Hits and Failures
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Deck Construction
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,"Deck, Bag, and Pool Building"
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Grid Movement
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Hand Management
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Hexagon Grid
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Legacy Game
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Modular Board
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Once-Per-Game Abilities
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Scenario / Mission / Campaign Game
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Simultaneous Action Selection
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Solo / Solitaire Game
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Storytelling
174430,gloomhaven,8.76798,8.53089,1.63005,Miniatures,Variable Player Powers
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Action Queue
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Action Retrieval
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Campaign / Battle Card Driven
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Communication Limits
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Cooperative Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Critical Hits and Failures
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Deck Construction
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Grid Movement
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Hand Management
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Hexagon Grid
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Legacy Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Line of Sight
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Once-Per-Game Abilities
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Scenario / Mission / Campaign Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Simultaneous Action Selection
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Solo / Solitaire Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Adventure,Variable Player Powers
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Action Queue
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Action Retrieval
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Campaign / Battle Card Driven
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Communication Limits
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Cooperative Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Critical Hits and Failures
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Deck Construction
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Grid Movement
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Hand Management
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Hexagon Grid
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Legacy Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Line of Sight
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Once-Per-Game Abilities
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Scenario / Mission / Campaign Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Simultaneous Action Selection
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Solo / Solitaire Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Exploration,Variable Player Powers
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Action Queue
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Action Retrieval
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Campaign / Battle Card Driven
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Communication Limits
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Cooperative Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Critical Hits and Failures
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Deck Construction
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Grid Movement
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Hand Management
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Hexagon Grid
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Legacy Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Line of Sight
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Once-Per-Game Abilities
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Scenario / Mission / Campaign Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Simultaneous Action Selection
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Solo / Solitaire Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fantasy,Variable Player Powers
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Action Queue
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Action Retrieval
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Campaign / Battle Card Driven
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Communication Limits
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Cooperative Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Critical Hits and Failures
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Deck Construction
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Grid Movement
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Hand Management
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Hexagon Grid
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Legacy Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Line of Sight
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Once-Per-Game Abilities
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Scenario / Mission / Campaign Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Simultaneous Action Selection
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Solo / Solitaire Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Fighting,Variable Player Powers
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Action Queue
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Action Retrieval
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Campaign / Battle Card Driven
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Communication Limits
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Cooperative Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Critical Hits and Failures
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Deck Construction
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Grid Movement
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Hand Management
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Hexagon Grid
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Legacy Game
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Line of Sight
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Once-Per-Game Abilities
291457,gloomhaven_jaws_lion,8.7573,8.2579,1.40857,Miniatures,Scenario / Mission / Campaign Game
